0.000000, 0.000000, 0.311762
0.050000, 0.000000, -0.320421
0.100000, 0.000000, -0.692659
0.150000, 0.000000, -0.646661
0.200000, 0.000000, -0.182433
0.250000, 0.000000, 0.541726
0.300000, 0.000000, 1.269680
0.350000, 0.000000, 1.745296
0.400000, 0.000000, 1.810266
0.450000, 0.000000, 1.464576
0.500000, 0.000000, 0.866504
0.550000, 0.000000, 0.272156
0.600000, 0.000000, -0.062362
0.650000, 0.000000, 0.021223
0.700000, 0.000000, 0.522890
0.750000, 0.000000, 1.284322
0.800000, 0.000000, 2.049370
0.850000, 0.000000, 2.561887
0.900000, 0.000000, 2.663553
0.950000, 0.000000, 2.354342
1.000000, 0.000000, 1.792522
1.050000, 0.000000, 1.234193
1.100000, 0.000000, 0.935452
1.150000, 0.000000, 1.054567
1.200000, 0.000000, 1.591514
1.250000, 0.000000, 2.387972
1.300000, 0.000000, 3.187794
1.350000, 0.000000, 3.734830
1.400000, 0.000000, 3.870764
1.450000, 0.000000, 3.595575
1.500000, 0.000000, 3.067537
1.550000, 0.000000, 2.542753
1.600000, 0.000000, 2.277332
1.650000, 0.000000, 2.429551
1.700000, 0.000000, 2.999395
1.750000, 0.000000, 3.828559
1.800000, 0.000000, 4.660906
1.850000, 0.000000, 5.240303
1.900000, 0.000000, 5.408449
1.950000, 0.000000, 5.165339
2.000000, 0.000000, 4.669263
0.000000, 0.050000, 0.077971
0.050000, 0.050000, -0.563963
0.100000, 0.050000, -0.945951
0.150000, 0.050000, -0.909704
0.200000, 0.050000, -0.455224
0.250000, 0.050000, 0.259189
0.300000, 0.050000, 0.977401
0.350000, 0.050000, 1.443278
0.400000, 0.050000, 1.498515
0.450000, 0.050000, 1.143098
0.500000, 0.050000, 0.535307
0.550000, 0.050000, -0.068750
0.600000, 0.050000, -0.412968
0.650000, 0.050000, -0.339069
0.700000, 0.050000, 0.152924
0.750000, 0.050000, 0.904699
0.800000, 0.050000, 1.660107
0.850000, 0.050000, 2.163003
0.900000, 0.050000, 2.255070
0.950000, 0.050000, 1.936284
1.000000, 0.050000, 1.364916
1.050000, 0.050000, 0.797066
1.100000, 0.050000, 0.488837
1.150000, 0.050000, 0.598499
1.200000, 0.050000, 1.126029
1.250000, 0.050000, 1.913111
1.300000, 0.050000, 2.703600
1.350000, 0.050000, 3.241351
1.400000, 0.050000, 3.368050
1.450000, 0.050000, 3.083679
1.500000, 0.050000, 2.546516
1.550000, 0.050000, 2.012669
1.600000, 0.050000, 1.738249
1.650000, 0.050000, 1.881538
1.700000, 0.050000, 2.442524
1.750000, 0.050000, 3.262905
1.800000, 0.050000, 4.086549
1.850000, 0.050000, 4.657328
1.900000, 0.050000, 4.816942
1.950000, 0.050000, 4.565393
2.000000, 0.050000, 4.060973
0.000000, 0.100000, -0.535879
0.050000, 0.100000, -1.187564
0.100000, 0.100000, -1.579288
0.150000, 0.100000, -1.552744
0.200000, 0.100000, -1.107916
0.250000, 0.100000, -0.403088
0.300000, 0.100000, 0.305627
0.350000, 0.100000, 0.762109
0.400000, 0.100000, 0.808073
0.450000, 0.100000, 0.443520
0.500000, 0.100000, -0.173252
0.550000, 0.100000, -0.786120
0.600000, 0.100000, -1.138960
