0.000000, 0.000000, -0.952450
0.050000, 0.000000, -0.909221
0.100000, 0.000000, -0.860071
0.150000, 0.000000, -0.805451
0.200000, 0.000000, -0.746036
0.250000, 0.000000, -0.682700
0.300000, 0.000000, -0.616499
0.350000, 0.000000, -0.548644
0.400000, 0.000000, -0.480470
0.450000, 0.000000, -0.413407
0.500000, 0.000000, -0.348940
0.550000, 0.000000, -0.288574
0.600000, 0.000000, -0.233797
0.650000, 0.000000, -0.186047
0.700000, 0.000000, -0.146670
0.750000, 0.000000, -0.116892
0.800000, 0.000000, -0.097786
0.850000, 0.000000, -0.090247
0.900000, 0.000000, -0.094969
0.950000, 0.000000, -0.112430
1.000000, 0.000000, -0.142878
1.050000, 0.000000, -0.186324
1.100000, 0.000000, -0.242545
1.150000, 0.000000, -0.311088
1.200000, 0.000000, -0.391280
1.250000, 0.000000, -0.482246
1.300000, 0.000000, -0.582930
1.350000, 0.000000, -0.692121
1.400000, 0.000000, -0.808484
1.450000, 0.000000, -0.930589
1.500000, 0.000000, -1.056952
1.550000, 0.000000, -1.186067
1.600000, 0.000000, -1.316445
1.650000, 0.000000, -1.446650
1.700000, 0.000000, -1.575334
1.750000, 0.000000, -1.701274
1.800000, 0.000000, -1.823394
1.850000, 0.000000, -1.940800
1.900000, 0.000000, -2.052798
1.950000, 0.000000, -2.158911
2.000000, 0.000000, -2.258890
0.000000, 0.050000, -0.899707
0.050000, 0.050000, -0.849793
0.100000, 0.050000, -0.794307
0.150000, 0.050000, -0.733928
0.200000, 0.050000, -0.669538
0.250000, 0.050000, -0.602203
0.300000, 0.050000, -0.533145
0.350000, 0.050000, -0.463715
0.400000, 0.050000, -0.395356
0.450000, 0.050000, -0.329568
0.500000, 0.050000, -0.267873
0.550000, 0.050000, -0.211779
0.600000, 0.050000, -0.162736
0.650000, 0.050000, -0.122108
0.700000, 0.050000, -0.091136
0.750000, 0.050000, -0.070906
0.800000, 0.050000, -0.062325
0.850000, 0.050000, -0.066097
0.900000, 0.050000, -0.082708
0.950000, 0.050000, -0.112409
1.000000, 0.050000, -0.155217
1.050000, 0.050000, -0.210908
1.100000, 0.050000, -0.279026
1.150000, 0.050000, -0.358893
1.200000, 0.050000, -0.449626
1.250000, 0.050000, -0.550161
1.300000, 0.050000, -0.659274
1.350000, 0.050000, -0.775616
1.400000, 0.050000, -0.897744
1.450000, 0.050000, -1.024158
1.500000, 0.050000, -1.153335
1.550000, 0.050000, -1.283770
1.600000, 0.050000, -1.414010
1.650000, 0.050000, -1.542693
1.700000, 0.050000, -1.668579
1.750000, 0.050000, -1.790580
1.800000, 0.050000, -1.907791
1.850000, 0.050000, -2.019507
1.900000, 0.050000, -2.125243
1.950000, 0.050000, -2.224747
2.000000, 0.050000, -2.318004
0.000000, 0.100000, -0.799153
0.050000, 0.100000, -0.742904
0.100000, 0.100000, -0.681658
0.150000, 0.100000, -0.616306
0.200000, 0.100000, -0.547921
0.250000, 0.100000, -0.477735
0.300000, 0.100000, -0.407112
0.350000, 0.100000, -0.337508
0.400000, 0.100000, -0.270440
0.450000, 0.100000, -0.207447
0.500000, 0.100000, -0.150052
0.550000, 0.100000, -0.099724
0.600000, 0.100000, -0.057844
0.650000, 0.100000, -0.025669
0.700000, 0.100000, -0.004300
0.750000, 0.100000, 0.005340
0.800000, 0.100000, 0.002536
0.850000, 0.100000, -0.013208
0.900000, 0.100000, -0.042153
0.950000, 0.100000, -0.084321
1.000000, 0.100000, -0.139490
1.050000, 0.100000, -0.207206
1.100000, 0.100000, -0.286790
1.150000, 0.100000, -0.377353
1.200000, 0.100000, -0.477824
1.250000, 0.100000, -0.586972
1.300000, 0.100000, -0.703435
1.350000, 0.100000, -0.825758
1.400000, 0.100000, -0.952426
1.450000, 0.100000, -1.081902
1.500000, 0.100000, -1.212664
