0.000000, 0.000000, 0.648334
0.050000, 0.000000, -0.105832
0.100000, 0.000000, -0.704426
0.150000, 0.000000, -1.017380
0.200000, 0.000000, -0.979185
0.250000, 0.000000, -0.603154
0.300000, 0.000000, 0.021506
0.350000, 0.000000, 0.749163
0.400000, 0.000000, 1.409541
0.450000, 0.000000, 1.844880
0.500000, 0.000000, 1.944370
0.550000, 0.000000, 1.668352
0.600000, 0.000000, 1.057027
0.650000, 0.000000, 0.221744
0.700000, 0.000000, -0.679204
0.750000, 0.000000, -1.475021
0.800000, 0.000000, -2.019566
0.850000, 0.000000, -2.223136
0.900000, 0.000000, -2.071948
0.950000, 0.000000, -1.631060
1.000000, 0.000000, -1.030111
1.050000, 0.000000, -0.434984
1.100000, 0.000000, -0.011561
1.150000, 0.000000, 0.110519
1.200000, 0.000000, -0.133804
1.250000, 0.000000, -0.730744
1.300000, 0.000000, -1.590600
1.350000, 0.000000, -2.567230
1.400000, 0.000000, -3.489839
1.450000, 0.000000, -4.200133
1.500000, 0.000000, -4.586763
1.550000, 0.000000, -4.609530
1.600000, 0.000000, -4.308090
1.650000, 0.000000, -3.793254
1.700000, 0.000000, -3.222784
1.750000, 0.000000, -2.766954
1.800000, 0.000000, -2.571395
1.850000, 0.000000, -2.725317
1.900000, 0.000000, -3.242031
1.950000, 0.000000, -4.056027
2.000000, 0.000000, -5.037240
0.000000, 0.050000, 0.574352
0.050000, 0.050000, -0.198130
0.100000, 0.050000, -0.814991
0.150000, 0.050000, -1.146134
0.200000, 0.050000, -1.126018
0.250000, 0.050000, -0.767923
0.300000, 0.050000, -0.161029
0.350000, 0.050000, 0.549063
0.400000, 0.050000, 1.192103
0.450000, 0.050000, 1.610360
0.500000, 0.050000, 1.693046
0.550000, 0.050000, 1.400529
0.600000, 0.050000, 0.773029
0.650000, 0.050000, -0.078085
0.700000, 0.050000, -0.994502
0.750000, 0.050000, -1.805409
0.800000, 0.050000, -2.364652
0.850000, 0.050000, -2.582518
0.900000, 0.050000, -2.445212
0.950000, 0.050000, -2.017788
1.000000, 0.050000, -1.429880
1.050000, 0.050000, -0.847368
1.100000, 0.050000, -0.436134
1.150000, 0.050000, -0.325822
1.200000, 0.050000, -0.581495
1.250000, 0.050000, -1.189374
1.300000, 0.050000, -2.059769
1.350000, 0.050000, -3.046550
1.400000, 0.050000, -3.978934
1.450000, 0.050000, -4.698643
1.500000, 0.050000, -5.094347
1.550000, 0.050000, -5.125865
1.600000, 0.050000, -4.832875
1.650000, 0.050000, -4.326211
1.700000, 0.050000, -3.763657
1.750000, 0.050000, -3.315513
1.800000, 0.050000, -3.127436
1.850000, 0.050000, -3.288663
1.900000, 0.050000, -3.812532
1.950000, 0.050000, -4.633561
2.000000, 0.050000, -5.621714
0.000000, 0.100000, 0.599540
0.050000, 0.100000, -0.191209
0.100000, 0.100000, -0.826249
0.150000, 0.100000, -1.175436
0.200000, 0.100000, -1.173186
0.250000, 0.100000, -0.832737
0.300000, 0.100000, -0.243226
0.350000, 0.100000, 0.449784
0.400000, 0.100000, 1.076085
0.450000, 0.100000, 1.477981
0.500000, 0.100000, 1.544722
0.550000, 0.100000, 1.236708
0.600000, 0.100000, 0.594191
0.650000, 0.100000, -0.271429
0.700000, 0.100000, -1.201815
0.750000, 0.100000, -2.026128
0.800000, 0.100000, -2.598193
0.850000, 0.100000, -2.828274
0.900000, 0.100000, -2.702562
0.950000, 0.100000, -2.286092
1.000000, 0.100000, -1.708489
1.050000, 0.100000, -1.135623
1.100000, 0.100000, -0.733368
1.150000, 0.100000, -0.631363
1.200000, 0.100000, -0.894671
1.250000, 0.100000, -1.509514
1.300000, 0.100000, -2.386203
1.350000, 0.100000, -3.378616
1.400000, 0.100000, -4.315977
1.450000, 0.100000, -5.040019
1.500000, 0.100000, -5.439424
1.550000, 0.100000, -5.474026
1.600000, 0.100000, -5.183519
1.650000, 0.100000, -4.678756
1.700000, 0.100000, -4.117539
1.750000, 0.100000, -3.670191
1.800000, 0.100000, -3.482390
1.850000, 0.100000, -3.643398
1.900000, 0.100000, -4.166576
1.950000, 0.100000, -4.986470
2.000000, 0.100000, -5.973065
0.000000, 0.150000, 0.708827
0.050000, 0.150000, -0.100111
0.100000, 0.150000, -0.753195
0.150000, 0.150000, -1.120212
0.200000, 0.150000, -1.135510
0.250000, 0.150000, -0.812259
0.300000, 0.150000, -0.239533
0.350000, 0.150000, 0.437171
0.400000, 0.150000, 1.047706
0.450000, 0.150000, 1.434433
0.500000, 0.150000, 1.486659
0.550000, 0.150000, 1.164839
0.600000, 0.150000, 0.509273
0.650000, 0.150000, -0.368589
0.700000, 0.150000, -1.310368
0.750000, 0.150000, -2.145185
0.800000, 0.150000, -2.726827
0.850000, 0.150000, -2.965528
0.900000, 0.150000, -2.847446
0.950000, 0.150000, -2.437596
1.000000, 0.150000, -1.865580
1.050000, 0.150000, -1.297251
1.100000, 0.150000, -0.898472
1.150000, 0.150000, -0.798874
1.200000, 0.150000, -1.063516
1.250000, 0.150000, -1.678620
1.300000, 0.150000, -2.554503
1.350000, 0.150000, -3.545051
1.400000, 0.150000, -4.479501
1.450000, 0.150000, -5.199603
1.500000, 0.150000, -5.594058
1.550000, 0.150000, -5.622726
1.600000, 0.150000, -5.325328
1.650000, 0.150000, -4.812748
1.700000, 0.150000, -4.242824
1.750000, 0.150000, -3.785915
1.800000, 0.150000, -3.587741
1.850000, 0.150000, -3.737605
1.900000, 0.150000, -4.248916
1.950000, 0.150000, -5.056265
2.000000, 0.150000, -6.029691
0.000000, 0.200000, 0.878740
0.050000, 0.200000, 0.051724
0.100000, 0.200000, -0.619226
0.150000, 0.200000, -1.003791
0.200000, 0.200000, -1.036212
0.250000, 0.200000, -0.729560
0.300000, 0.200000, -0.172806
0.350000, 0.200000, 0.488646
0.400000, 0.200000, 1.084743
0.450000, 0.200000, 1.457933
0.500000, 0.200000, 1.497606
0.550000, 0.200000, 1.164292
0.600000, 0.200000, 0.498366
0.650000, 0.200000, -0.388662
0.700000, 0.200000, -1.338352
0.750000, 0.200000, -2.179774
0.800000, 0.200000, -2.766671
0.850000, 0.200000, -3.009241
0.900000, 0.200000, -2.893614
0.950000, 0.200000, -2.484784
1.000000, 0.200000, -1.912339
1.050000, 0.200000, -1.342130
1.100000, 0.200000, -0.940023
1.150000, 0.200000, -0.835661
1.200000, 0.200000, -1.094124
1.250000, 0.200000, -1.701662
1.300000, 0.200000, -2.568630
1.350000, 0.200000, -3.548957
1.400000, 0.200000, -4.471934
1.450000, 0.200000, -5.179370
1.500000, 0.200000, -5.560034
1.550000, 0.200000, -5.573861
1.600000, 0.200000, -5.260652
1.650000, 0.200000, -4.731378
1.700000, 0.200000, -4.143970
1.750000, 0.200000, -3.668887
1.800000, 0.200000, -3.451953
1.850000, 0.200000, -3.582577
1.900000, 0.200000, -4.074282
1.950000, 0.200000, -4.861775
2.000000, 0.200000, -5.815213
0.000000, 0.250000, 1.079716
0.050000, 0.250000, 0.234763
0.100000, 0.250000, -0.453833
0.150000, 0.250000, -0.855596
0.200000, 0.250000, -0.904616
0.250000, 0.250000, -0.613814
0.300000, 0.250000, -0.072018
0.350000, 0.250000, 0.575502
0.400000, 0.250000, 1.158820
0.450000, 0.250000, 1.520504
0.500000, 0.250000, 1.550050
0.550000, 0.250000, 1.208087
0.600000, 0.250000, 0.535073
0.650000, 0.250000, -0.357409
0.700000, 0.250000, -1.310859
0.750000, 0.250000, -2.154304
0.800000, 0.250000, -2.741456
0.850000, 0.250000, -2.982496
0.900000, 0.250000, -2.863557
0.950000, 0.250000, -2.449643
1.000000, 0.250000, -1.870376
1.050000, 0.250000, -1.291650
1.100000, 0.250000, -0.879392
1.150000, 0.250000, -0.763321
1.200000, 0.250000, -1.008604
1.250000, 0.250000, -1.601597
1.300000, 0.250000, -2.452770
1.350000, 0.250000, -3.416182
1.400000, 0.250000, -4.321263
1.450000, 0.250000, -5.009977
1.500000, 0.250000, -5.371252
1.550000, 0.250000, -5.365193
1.600000, 0.250000, -5.031781
1.650000, 0.250000, -4.482171
1.700000, 0.250000, -3.874483
1.750000, 0.250000, -3.379370
1.800000, 0.250000, -3.142851
1.850000, 0.250000, -3.254535
1.900000, 0.250000, -3.728139
1.950000, 0.250000, -4.498568
2.000000, 0.250000, -5.436169
0.000000, 0.300000, 1.278998
0.050000, 0.300000, 0.416279
0.100000, 0.300000, -0.289701
0.150000, 0.300000, -0.708248
0.200000, 0.300000, -0.773241
0.250000, 0.300000, -0.497397
0.300000, 0.300000, 0.030645
0.350000, 0.300000, 0.665797
